product_id,product_name,category,subcategory,brand,unit_cost,list_price,is_active
1619,Girl Educational,Toys,Educational,Wayne,65.22,130.26,1
1620,Write Skincare,Beauty,Skincare,Acme,12.37,22.62,1
1621,Drop Beverage,Grocery,Beverages,Umbrella,84.86,169.63,1
1622,Whatever Kitchen,Home & Garden,Kitchen,Acme,61.22,100.0,1
1623,Debate Pantry,Grocery,Pantry,Stark,9.85,13.01,1
1624,Manage Outdoor,Home & Garden,Outdoor,Umbrella,8.21,15.11,1
1625,Ask Pantry,Grocery,Pantry,Soylent,46.09,62.17,1
1626,Reveal Snack,Grocery,Snacks,Umbrella,14.01,24.46,1
1627,Candidate Action Figure,Toys,Action Figures,Umbrella,75.81,151.25,0
1628,Place Kid,Apparel,Kids,Umbrella,74.88,146.33,1
1629,Property Haircare,Beauty,Haircare,Wayne,82.84,144.85,1
1630,Eat Women,Apparel,Women,Acme,87.4,169.43,1
1631,Hundred Board Game,Toys,Board Games,Acme,92.49,140.42,1
1632,Dream Skincare,Beauty,Skincare,Umbrella,97.77,157.98,1
1633,Player Skincare,Beauty,Skincare,Umbrella,88.79,165.04,1
1634,Speak Team Sport,Sports,Team Sports,Globex,82.27,115.54,1
1635,Sing Fiction,Books,Fiction,Soylent,80.78,137.38,1
1636,Poor Snack,Grocery,Snacks,Soylent,84.97,155.64,1
1637,Necessary Haircare,Beauty,Haircare,Initech,16.69,32.75,1
1638,Sure Footwear,Apparel,Footwear,Initech,16.17,31.12,1
1639,Story Educational,Toys,Educational,Acme,90.58,166.36,1
1640,Rock Children,Books,Children,Umbrella,58.04,85.04,1
1641,Investment Audio,Electronics,Audio,Hooli,59.92,112.14,1
1642,Simple Educational,Toys,Educational,Soylent,62.2,97.94,1
1643,Group Action Figure,Toys,Action Figures,Hooli,8.0,12.78,1
1644,Wide Snack,Grocery,Snacks,Umbrella,84.08,163.63,1
1645,At Board Game,Toys,Board Games,Soylent,75.83,123.13,1
1646,Wait Women,Apparel,Women,Globex,85.86,151.03,1
1647,Event Fiction,Books,Fiction,Soylent,67.59,123.45,1
1648,Push Laptop,Electronics,Laptops,Hooli,19.61,31.51,1
1649,Wear Makeup,Beauty,Makeup,Stark,35.67,57.42,1
1650,Weight Phone,Electronics,Phones,Acme,24.28,40.83,1
1651,Word Makeup,Beauty,Makeup,Stark,90.11,138.62,1
1652,Direction Footwear,Apparel,Footwear,Stark,55.65,100.88,1
1653,Involve Children,Books,Children,Initech,29.36,52.77,1
1654,Enough Decor,Home & Garden,Decor,Hooli,39.67,75.42,1
1655,Law Laptop,Electronics,Laptops,Soylent,48.63,75.89,1
1656,Create Makeup,Beauty,Makeup,Hooli,49.96,89.21,1
1657,Outside Fitnes,Sports,Fitness,Hooli,59.26,87.85,1
1658,I Phone,Electronics,Phones,Wayne,24.58,34.54,0
1659,Sell Educational,Toys,Educational,Hooli,28.09,39.23,1
1660,Say Outdoor Rec,Sports,Outdoor Rec,Acme,80.38,145.62,1
1661,Owner Action Figure,Toys,Action Figures,Soylent,96.87,169.79,1
1662,Around Haircare,Beauty,Haircare,Hooli,17.62,34.71,1
1663,Hair Makeup,Beauty,Makeup,Initech,45.52,59.25,1
1664,Forget Accessorie,Electronics,Accessories,Initech,96.29,129.28,1
1665,Serious Beverage,Grocery,Beverages,Umbrella,13.98,22.67,1
1666,Grow Pantry,Grocery,Pantry,Umbrella,49.4,72.68,1
1667,Couple Fitnes,Sports,Fitness,Soylent,52.03,94.02,1
1668,Bad Outdoor Rec,Sports,Outdoor Rec,Initech,72.81,114.97,1
1669,Perform Footwear,Apparel,Footwear,Hooli,23.41,44.7,0
1670,Amount Footwear,Apparel,Footwear,Umbrella,36.81,66.99,1
1671,Stay Children,Books,Children,Umbrella,61.51,110.57,1
1672,Pass Fiction,Books,Fiction,Globex,74.08,114.97,1
1673,Compare Accessorie,Electronics,Accessories,Hooli,94.37,139.57,1
1674,Individual Fitnes,Sports,Fitness,Wayne,93.13,132.58,1
1675,Matter Beverage,Grocery,Beverages,Hooli,17.93,32.34,1
1676,Capital Snack,Grocery,Snacks,Soylent,54.86,105.81,1
1677,Culture Children,Books,Children,Hooli,98.15,183.01,0
1678,From Outdoor Rec,Sports,Outdoor Rec,Globex,61.37,83.01,0
1679,Not Audio,Electronics,Audio,Hooli,66.25,106.43,1
1680,Step Fitnes,Sports,Fitness,Soylent,6.2,9.0,1
1681,Third Snack,Grocery,Snacks,Globex,97.53,136.37,1
1682,Walk Fitnes,Sports,Fitness,Soylent,17.69,35.18,1
1683,Face Beverage,Grocery,Beverages,Globex,13.54,22.69,1
1684,Activity Beverage,Grocery,Beverages,Stark,10.86,15.19,1
1685,Find Team Sport,Sports,Team Sports,Soylent,97.26,138.86,1
1686,Successful Outdoor Rec,Sports,Outdoor Rec,Initech,56.42,92.14,1
1687,Miss Educational,Toys,Educational,Stark,4.09,5.72,1
1688,Join Board Game,Toys,Board Games,Acme,78.15,144.93,1
1689,Take Beverage,Grocery,Beverages,Initech,90.24,176.24,1
1690,Article Haircare,Beauty,Haircare,Acme,80.35,160.08,1
1691,Movement Kid,Apparel,Kids,Soylent,62.79,95.27,1
1692,Really Board Game,Toys,Board Games,Umbrella,61.91,96.72,1
1693,End Educational,Toys,Educational,Hooli,99.17,187.29,1
1694,Talk Accessorie,Electronics,Accessories,Soylent,51.45,99.95,1
1695,Since Decor,Home & Garden,Decor,Hooli,16.71,26.74,1
1696,Agreement Kid,Apparel,Kids,Acme,93.63,137.25,1
1697,Left Fiction,Books,Fiction,Acme,16.17,29.8,1
1698,Employee Non-Fiction,Books,Non-Fiction,Soylent,81.08,161.23,1
1699,Girl Pantry,Grocery,Pantry,Acme,57.61,109.43,1
1700,Weight Kid,Apparel,Kids,Hooli,37.76,72.11,1
1701,Family Phone,Electronics,Phones,Globex,93.27,154.92,1
1702,Kitchen Accessorie,Electronics,Accessories,Acme,36.18,47.2,1
1703,Anything Kid,Apparel,Kids,Wayne,38.5,73.89,1
1704,Administration Outdoor Rec,Sports,Outdoor Rec,Initech,89.69,126.44,1
1705,Six Makeup,Beauty,Makeup,Initech,37.52,60.23,1
1706,Method Furniture,Home & Garden,Furniture,Stark,32.46,64.3,1
1707,Party Women,Apparel,Women,Wayne,63.32,116.61,1
1708,Magazine Non-Fiction,Books,Non-Fiction,Acme,57.71,83.07,1
1709,Season Kid,Apparel,Kids,Acme,45.09,68.94,1
1710,Environmental Board Game,Toys,Board Games,Wayne,66.95,122.83,1
1711,Artist Accessorie,Electronics,Accessories,Globex,82.76,119.68,1
1712,Protect Women,Apparel,Women,Acme,53.33,87.42,1
1713,Trade Men,Apparel,Men,Acme,46.98,67.35,1
1714,Why Outdoor Rec,Sports,Outdoor Rec,Initech,17.09,25.51,1
1715,Market Snack,Grocery,Snacks,Umbrella,52.02,102.65,1
1716,Story Kitchen,Home & Garden,Kitchen,Wayne,8.47,11.87,1
1717,Technology Snack,Grocery,Snacks,Globex,57.28,82.07,1
1718,Leave Outdoor,Home & Garden,Outdoor,Wayne,8.18,14.65,1
1719,Name Beverage,Grocery,Beverages,Globex,28.55,55.82,1
1720,Hard Makeup,Beauty,Makeup,Umbrella,96.25,165.16,1
1721,Son Beverage,Grocery,Beverages,Initech,99.04,160.58,1
1722,Idea Audio,Electronics,Audio,Soylent,27.59,44.7,1
1723,Expect Beverage,Grocery,Beverages,Acme,17.86,23.56,1
1724,Evening Snack,Grocery,Snacks,Stark,59.69,119.35,1
1725,Think Kid,Apparel,Kids,Umbrella,4.02,5.5,1
1726,Something Accessorie,Electronics,Accessories,Hooli,41.29,64.51,1
1727,Phone Audio,Electronics,Audio,Acme,5.82,8.99,1
1728,Rock Board Game,Toys,Board Games,Wayne,39.14,63.42,1
1729,Civil Team Sport,Sports,Team Sports,Globex,58.57,115.8,1
1730,Form Makeup,Beauty,Makeup,Acme,28.86,46.84,1
1731,Study Educational,Toys,Educational,Hooli,11.02,20.43,1
1732,Group Phone,Electronics,Phones,Stark,5.61,9.08,1
1733,Part Skincare,Beauty,Skincare,Initech,27.36,48.06,1
1734,During Men,Apparel,Men,Initech,15.68,27.5,1
1735,Employee Fiction,Books,Fiction,Globex,99.23,193.72,1
1736,Environment Fitnes,Sports,Fitness,Umbrella,62.37,123.99,1
1737,No Makeup,Beauty,Makeup,Acme,97.89,144.38,1
1738,Visit Snack,Grocery,Snacks,Initech,80.62,146.44,1
1739,Most Haircare,Beauty,Haircare,Wayne,17.88,27.8,1
1740,I Beverage,Grocery,Beverages,Wayne,76.76,101.62,1
1741,Out Phone,Electronics,Phones,Wayne,7.81,12.12,1
1742,From Outdoor Rec,Sports,Outdoor Rec,Wayne,14.24,23.19,1
1743,Foot Phone,Electronics,Phones,Wayne,85.76,127.67,1
1744,Investment Men,Apparel,Men,Stark,96.25,155.72,1
1745,Office Kid,Apparel,Kids,Globex,88.35,175.46,1
1746,As Kid,Apparel,Kids,Wayne,29.3,46.42,1
1747,Accept Fiction,Books,Fiction,Hooli,6.45,12.3,1
1748,Car Snack,Grocery,Snacks,Wayne,91.34,143.73,1
1749,Cost Board Game,Toys,Board Games,Hooli,35.26,65.02,1
1750,Administration Non-Fiction,Books,Non-Fiction,Wayne,45.06,77.64,1
1751,Reduce Laptop,Electronics,Laptops,Initech,67.28,100.44,1
1752,Position Footwear,Apparel,Footwear,Stark,20.56,32.21,1
1753,Level Haircare,Beauty,Haircare,Hooli,65.68,109.59,1
1754,Knowledge Snack,Grocery,Snacks,Umbrella,56.22,82.28,1
1755,Face Audio,Electronics,Audio,Wayne,75.93,109.38,1
1756,In Fitnes,Sports,Fitness,Hooli,68.72,98.81,1
1757,Him Footwear,Apparel,Footwear,Stark,89.98,127.29,1
1758,Defense Makeup,Beauty,Makeup,Umbrella,47.26,88.91,1
1759,Authority Decor,Home & Garden,Decor,Globex,77.67,149.3,1
1760,Section Snack,Grocery,Snacks,Hooli,62.18,123.14,1
1761,Short Kitchen,Home & Garden,Kitchen,Stark,53.66,82.57,1
1762,Modern Women,Apparel,Women,Soylent,64.56,117.88,1
1763,Way Non-Fiction,Books,Non-Fiction,Soylent,46.36,61.16,1
1764,Reduce Fiction,Books,Fiction,Soylent,58.75,93.64,1
1765,Hour Action Figure,Toys,Action Figures,Acme,50.06,85.11,1
1766,Rise Outdoor Rec,Sports,Outdoor Rec,Globex,31.05,43.61,1
1767,Visit Audio,Electronics,Audio,Initech,28.29,42.98,1
1768,Practice Educational,Toys,Educational,Stark,52.85,84.69,1
1769,Ground Phone,Electronics,Phones,Globex,96.39,182.31,1
1770,Others Accessorie,Electronics,Accessories,Stark,27.44,53.15,1
1771,Kid Fitnes,Sports,Fitness,Initech,50.75,100.09,1
1772,Cell Action Figure,Toys,Action Figures,Globex,62.46,93.27,1
1773,Rich Skincare,Beauty,Skincare,Umbrella,37.02,60.41,1
1774,Remain Skincare,Beauty,Skincare,Stark,73.21,99.72,1
1775,Professor Children,Books,Children,Soylent,9.67,16.76,1
1776,Material Action Figure,Toys,Action Figures,Stark,65.31,114.94,1
1777,Everything Kid,Apparel,Kids,Wayne,59.54,81.51,1
1778,Care Outdoor Rec,Sports,Outdoor Rec,Acme,50.17,72.69,0
1779,Thank Fiction,Books,Fiction,Globex,60.69,97.01,1
1780,Direction Audio,Electronics,Audio,Globex,26.4,43.94,1
1781,Each Haircare,Beauty,Haircare,Initech,16.57,26.97,0
1782,First Phone,Electronics,Phones,Stark,47.2,61.94,1
1783,Year Beverage,Grocery,Beverages,Acme,27.32,35.58,1
1784,Reason Pantry,Grocery,Pantry,Globex,3.25,5.04,1
1785,Can Phone,Electronics,Phones,Umbrella,84.35,137.96,1
1786,Wall Outdoor,Home & Garden,Outdoor,Initech,64.9,101.53,1
1787,Threat Fiction,Books,Fiction,Umbrella,19.13,35.34,1
1788,Claim Educational,Toys,Educational,Hooli,28.39,41.03,1
1789,Offer Board Game,Toys,Board Games,Wayne,7.66,12.45,1
1790,Rock Decor,Home & Garden,Decor,Wayne,43.58,81.8,1
1791,Effect Fitnes,Sports,Fitness,Wayne,96.64,180.85,1
1792,Field Fiction,Books,Fiction,Globex,77.58,146.66,1
1793,Term Board Game,Toys,Board Games,Hooli,59.98,90.4,1
1794,Will Snack,Grocery,Snacks,Soylent,72.36,124.97,1
1795,Economy Skincare,Beauty,Skincare,Umbrella,70.96,96.7,1
1796,Public Beverage,Grocery,Beverages,Globex,11.84,15.96,1
1797,True Beverage,Grocery,Beverages,Initech,43.73,78.8,1
1798,Many Skincare,Beauty,Skincare,Initech,44.52,59.19,1
1799,Agency Decor,Home & Garden,Decor,Wayne,21.37,31.67,1
1800,Effect Outdoor Rec,Sports,Outdoor Rec,Stark,65.69,100.07,1
1801,Main Decor,Home & Garden,Decor,Stark,34.63,60.56,1
1802,Grow Educational,Toys,Educational,Soylent,60.86,105.65,1
1803,Culture Action Figure,Toys,Action Figures,Wayne,12.91,21.44,0
1804,Including Outdoor Rec,Sports,Outdoor Rec,Hooli,21.25,34.92,1
1805,Trip Fiction,Books,Fiction,Globex,23.39,42.44,1
1806,Position Women,Apparel,Women,Soylent,24.78,45.4,1
1807,Table Outdoor Rec,Sports,Outdoor Rec,Initech,78.37,144.95,1
1808,Keep Haircare,Beauty,Haircare,Wayne,52.6,98.74,1
1809,Music Action Figure,Toys,Action Figures,Umbrella,30.99,51.27,1
1810,House Outdoor Rec,Sports,Outdoor Rec,Wayne,70.23,109.1,1
1811,Mean Fitnes,Sports,Fitness,Wayne,63.46,91.04,1
1812,Heart Educational,Toys,Educational,Soylent,96.55,149.3,1
1813,Drive Makeup,Beauty,Makeup,Hooli,43.74,82.88,0
1814,Yard Kitchen,Home & Garden,Kitchen,Soylent,48.61,95.94,1
1815,Picture Snack,Grocery,Snacks,Globex,4.67,6.22,1
1816,Attention Fitnes,Sports,Fitness,Initech,18.75,36.06,1
1817,Idea Action Figure,Toys,Action Figures,Hooli,13.34,18.24,1
1818,Question Fitnes,Sports,Fitness,Stark,21.53,36.36,1
1819,Politics Decor,Home & Garden,Decor,Initech,42.7,62.4,1
1820,Body Furniture,Home & Garden,Furniture,Soylent,31.61,48.16,1
1821,Current Audio,Electronics,Audio,Hooli,34.22,64.48,1
1822,Pretty Non-Fiction,Books,Non-Fiction,Globex,56.39,105.27,1
1823,Everyone Board Game,Toys,Board Games,Stark,12.74,18.15,1
1824,Hundred Outdoor,Home & Garden,Outdoor,Stark,21.45,33.22,1
1825,Ok Laptop,Electronics,Laptops,Umbrella,21.65,34.01,1
1826,Station Action Figure,Toys,Action Figures,Initech,11.04,17.87,1
1827,Politics Kid,Apparel,Kids,Soylent,31.45,48.34,0
1828,During Non-Fiction,Books,Non-Fiction,Hooli,64.97,91.81,1
1829,Easy Decor,Home & Garden,Decor,Umbrella,34.98,52.43,1
1830,Care Pantry,Grocery,Pantry,Wayne,61.88,83.84,1
1831,Member Beverage,Grocery,Beverages,Umbrella,93.99,187.4,1
1832,Include Men,Apparel,Men,Stark,89.03,154.86,1
1833,Industry Non-Fiction,Books,Non-Fiction,Globex,40.71,57.86,1
1834,Worry Phone,Electronics,Phones,Wayne,16.78,22.88,1
1835,Technology Board Game,Toys,Board Games,Soylent,76.77,148.49,1
1836,Behavior Fitnes,Sports,Fitness,Initech,19.08,31.13,1
1837,However Beverage,Grocery,Beverages,Wayne,96.39,159.15,1
1838,Director Skincare,Beauty,Skincare,Globex,9.75,15.3,1
1839,Prevent Beverage,Grocery,Beverages,Stark,86.73,158.56,1
1840,More Makeup,Beauty,Makeup,Hooli,23.05,39.87,1
1841,Fast Haircare,Beauty,Haircare,Wayne,22.49,29.52,1
1842,Need Men,Apparel,Men,Initech,93.43,165.95,1
1843,Body Snack,Grocery,Snacks,Wayne,57.05,99.31,1
1844,Stop Children,Books,Children,Stark,21.34,32.7,1
1845,Camera Decor,Home & Garden,Decor,Wayne,12.68,21.52,1
1846,Low Women,Apparel,Women,Hooli,36.52,69.71,1
1847,Civil Furniture,Home & Garden,Furniture,Globex,76.39,147.19,1
1848,Spring Skincare,Beauty,Skincare,Globex,66.37,126.83,1
1849,State Haircare,Beauty,Haircare,Acme,13.07,17.01,1
1850,Church Phone,Electronics,Phones,Soylent,71.29,126.34,1
1851,Ground Outdoor,Home & Garden,Outdoor,Stark,91.16,168.51,1
1852,Buy Decor,Home & Garden,Decor,Initech,80.96,122.43,1
1853,Contain Haircare,Beauty,Haircare,Initech,24.26,41.3,1
1854,Such Outdoor Rec,Sports,Outdoor Rec,Stark,93.03,146.85,1
1855,Garden Phone,Electronics,Phones,Stark,46.99,84.37,1
1856,Medical Outdoor Rec,Sports,Outdoor Rec,Hooli,70.83,132.86,1
1857,Focus Board Game,Toys,Board Games,Hooli,21.02,39.0,1
1858,National Furniture,Home & Garden,Furniture,Globex,58.13,97.87,1
1859,By Makeup,Beauty,Makeup,Initech,40.81,79.78,1
1860,Traditional Accessorie,Electronics,Accessories,Soylent,3.16,4.13,1
1861,Happy Accessorie,Electronics,Accessories,Globex,68.39,106.04,1
1862,Step Board Game,Toys,Board Games,Umbrella,10.51,17.11,1
1863,Detail Fiction,Books,Fiction,Umbrella,16.12,30.5,1
1864,Country Fiction,Books,Fiction,Umbrella,54.54,72.87,1
1865,Foot Non-Fiction,Books,Non-Fiction,Wayne,56.38,80.4,1
1866,Lead Footwear,Apparel,Footwear,Wayne,16.42,29.22,1
1867,Protect Fitnes,Sports,Fitness,Initech,3.72,7.24,1
1868,Area Pantry,Grocery,Pantry,Soylent,91.53,145.62,1
1869,Public Women,Apparel,Women,Globex,92.62,135.7,1
1870,Huge Pantry,Grocery,Pantry,Stark,25.0,37.59,1
1871,Total Pantry,Grocery,Pantry,Stark,44.94,61.16,1
1872,Dream Phone,Electronics,Phones,Stark,99.69,174.4,1
1873,Point Women,Apparel,Women,Wayne,10.38,19.46,1
1874,My Beverage,Grocery,Beverages,Stark,51.13,73.88,1
1875,Box Team Sport,Sports,Team Sports,Wayne,11.1,21.64,1
1876,Process Decor,Home & Garden,Decor,Umbrella,16.5,25.21,1
1877,Need Board Game,Toys,Board Games,Soylent,21.14,38.09,1
1878,Accept Outdoor Rec,Sports,Outdoor Rec,Wayne,27.8,52.66,0
1879,New Non-Fiction,Books,Non-Fiction,Umbrella,56.33,112.6,1
1880,Give Footwear,Apparel,Footwear,Stark,3.01,5.35,1
1881,Have Beverage,Grocery,Beverages,Globex,11.57,16.63,1
1882,Expert Laptop,Electronics,Laptops,Umbrella,32.89,65.32,1
1883,Consider Non-Fiction,Books,Non-Fiction,Initech,4.41,6.97,1
1884,Already Laptop,Electronics,Laptops,Stark,66.12,112.39,1
1885,Staff Audio,Electronics,Audio,Hooli,15.16,29.77,1
1886,Include Beverage,Grocery,Beverages,Globex,19.21,37.51,1
1887,Able Beverage,Grocery,Beverages,Umbrella,69.37,135.88,1
1888,Popular Pantry,Grocery,Pantry,Hooli,65.84,120.98,1
1889,Product Makeup,Beauty,Makeup,Initech,49.5,93.99,1
1890,Police Pantry,Grocery,Pantry,Globex,21.86,42.07,1
1891,Send Fitnes,Sports,Fitness,Initech,15.86,27.45,1
1892,Enjoy Fiction,Books,Fiction,Soylent,19.59,38.49,1
1893,Poor Snack,Grocery,Snacks,Globex,31.77,54.71,1
1894,Successful Educational,Toys,Educational,Hooli,32.89,53.34,0
1895,Process Pantry,Grocery,Pantry,Stark,7.04,10.18,1
1896,Travel Board Game,Toys,Board Games,Hooli,17.57,23.2,1
1897,Indicate Decor,Home & Garden,Decor,Wayne,97.16,157.49,1
1898,Argue Kid,Apparel,Kids,Hooli,78.53,143.5,1
1899,Around Board Game,Toys,Board Games,Initech,19.46,37.29,1
1900,Season Children,Books,Children,Wayne,61.11,118.42,1
1901,Mention Accessorie,Electronics,Accessories,Umbrella,58.14,83.36,1
1902,Officer Children,Books,Children,Globex,84.18,152.4,1
1903,Page Laptop,Electronics,Laptops,Initech,48.47,63.84,1
1904,Size Board Game,Toys,Board Games,Globex,58.61,89.75,1
1905,Evening Decor,Home & Garden,Decor,Initech,98.21,130.09,1
1906,Part Laptop,Electronics,Laptops,Initech,26.52,48.14,1
1907,Speak Educational,Toys,Educational,Umbrella,13.24,18.32,1
1908,Soon Children,Books,Children,Soylent,48.55,90.14,1
1909,Difficult Children,Books,Children,Soylent,99.15,155.96,1
1910,Ground Decor,Home & Garden,Decor,Stark,40.98,71.48,1
1911,Special Beverage,Grocery,Beverages,Stark,34.92,52.84,1
1912,According Beverage,Grocery,Beverages,Hooli,47.57,68.43,1
1913,Institution Accessorie,Electronics,Accessories,Stark,54.2,82.2,1
1914,Billion Footwear,Apparel,Footwear,Globex,16.7,23.73,1
1915,Value Phone,Electronics,Phones,Umbrella,53.22,78.04,1
1916,Message Skincare,Beauty,Skincare,Globex,59.18,99.71,1
1917,Long Children,Books,Children,Acme,42.79,82.37,1
1918,Course Accessorie,Electronics,Accessories,Wayne,76.05,113.75,1
1919,Yard Makeup,Beauty,Makeup,Soylent,26.19,50.06,1
1920,Democratic Furniture,Home & Garden,Furniture,Stark,16.78,27.92,1
1921,War Footwear,Apparel,Footwear,Umbrella,11.39,17.82,0
1922,Much Snack,Grocery,Snacks,Wayne,29.48,39.53,0
1923,Center Footwear,Apparel,Footwear,Globex,25.57,37.55,1
1924,Almost Audio,Electronics,Audio,Globex,49.83,87.97,1
1925,Lose Non-Fiction,Books,Non-Fiction,Wayne,92.94,132.22,1
1926,Have Kid,Apparel,Kids,Umbrella,15.48,30.21,1
1927,Baby Footwear,Apparel,Footwear,Globex,25.72,42.31,0
1928,Budget Footwear,Apparel,Footwear,Hooli,30.44,56.11,1
1929,Education Makeup,Beauty,Makeup,Acme,13.32,19.09,1
1930,First Men,Apparel,Men,Globex,89.07,167.67,1
1931,Operation Board Game,Toys,Board Games,Wayne,14.72,20.15,1
1932,Stage Men,Apparel,Men,Initech,12.09,18.97,1
1933,Law Educational,Toys,Educational,Hooli,89.33,155.76,1
1934,Group Phone,Electronics,Phones,Globex,79.11,156.11,1
1935,Little Team Sport,Sports,Team Sports,Hooli,44.59,83.32,1
1936,Perhaps Beverage,Grocery,Beverages,Hooli,7.76,12.55,1
1937,Kid Outdoor,Home & Garden,Outdoor,Stark,54.28,94.61,1
1938,Seat Fiction,Books,Fiction,Umbrella,55.89,106.06,1
1939,Onto Team Sport,Sports,Team Sports,Acme,51.37,99.08,1
1940,Budget Men,Apparel,Men,Stark,65.89,120.84,1
1941,Actually Phone,Electronics,Phones,Globex,20.92,34.77,1
1942,Either Kid,Apparel,Kids,Globex,84.34,119.84,1
1943,Cultural Haircare,Beauty,Haircare,Stark,25.7,38.34,1
1944,Ask Children,Books,Children,Wayne,63.8,96.19,1
1945,Certain Team Sport,Sports,Team Sports,Acme,59.23,111.68,1
1946,Common Footwear,Apparel,Footwear,Umbrella,43.72,78.87,1
1947,Event Educational,Toys,Educational,Wayne,8.93,12.26,1
1948,About Women,Apparel,Women,Soylent,64.07,92.91,1
1949,Bit Snack,Grocery,Snacks,Globex,49.24,77.35,1
1950,Message Pantry,Grocery,Pantry,Stark,74.17,140.8,1
1951,Doctor Furniture,Home & Garden,Furniture,Initech,93.32,155.43,1
1952,Respond Men,Apparel,Men,Initech,54.85,93.35,1
1953,College Makeup,Beauty,Makeup,Wayne,89.99,120.5,1
1954,Operation Makeup,Beauty,Makeup,Umbrella,76.34,108.39,1
1955,Beautiful Snack,Grocery,Snacks,Acme,66.06,104.55,1
1956,From Footwear,Apparel,Footwear,Stark,3.74,6.59,1
1957,Position Skincare,Beauty,Skincare,Umbrella,49.28,88.24,1
1958,Rise Phone,Electronics,Phones,Hooli,45.57,81.53,1
1959,Two Snack,Grocery,Snacks,Wayne,82.32,114.75,1
1960,Production Team Sport,Sports,Team Sports,Acme,52.82,77.92,1
1961,Who Makeup,Beauty,Makeup,Wayne,6.82,12.99,1
1962,Fund Women,Apparel,Women,Wayne,83.68,127.39,1
1963,Son Skincare,Beauty,Skincare,Hooli,69.02,104.97,1
1964,Same Kid,Apparel,Kids,Globex,47.46,88.03,0
1965,Foot Women,Apparel,Women,Globex,6.78,11.16,1
1966,Determine Audio,Electronics,Audio,Umbrella,63.72,117.09,1
1967,Wrong Beverage,Grocery,Beverages,Hooli,64.22,119.82,1
1968,Attention Educational,Toys,Educational,Wayne,36.48,58.18,1
1969,Character Fitnes,Sports,Fitness,Stark,36.68,68.86,1
1970,Ever Snack,Grocery,Snacks,Umbrella,51.89,91.88,1
1971,Protect Skincare,Beauty,Skincare,Soylent,30.19,42.31,1
1972,Involve Fitnes,Sports,Fitness,Acme,83.14,115.29,1
1973,Middle Fitnes,Sports,Fitness,Umbrella,90.4,151.95,1
1974,Enough Audio,Electronics,Audio,Hooli,3.71,5.47,1
1975,Act Haircare,Beauty,Haircare,Acme,92.23,162.27,1
1976,Scene Skincare,Beauty,Skincare,Acme,87.94,140.96,1
1977,Above Action Figure,Toys,Action Figures,Acme,56.18,74.5,1
1978,Training Laptop,Electronics,Laptops,Acme,69.17,112.24,1
1979,Prepare Team Sport,Sports,Team Sports,Globex,61.65,83.08,1
1980,Fight Outdoor Rec,Sports,Outdoor Rec,Umbrella,43.74,65.03,1
1981,According Pantry,Grocery,Pantry,Hooli,91.21,145.05,1
1982,First Beverage,Grocery,Beverages,Globex,68.16,111.27,1
1983,Either Non-Fiction,Books,Non-Fiction,Stark,20.97,33.29,1
1984,List Outdoor,Home & Garden,Outdoor,Stark,63.41,98.3,1
1985,Official Children,Books,Children,Stark,55.79,75.96,1
1986,Blood Kitchen,Home & Garden,Kitchen,Soylent,34.81,49.25,1
1987,Trip Fiction,Books,Fiction,Soylent,38.08,70.63,1
1988,Feel Educational,Toys,Educational,Stark,34.24,48.42,1
1989,Available Footwear,Apparel,Footwear,Wayne,45.86,90.47,1
1990,But Women,Apparel,Women,Umbrella,89.05,122.8,1
1991,Past Accessorie,Electronics,Accessories,Globex,92.33,174.18,1
1992,House Furniture,Home & Garden,Furniture,Stark,12.82,19.15,1
1993,Newspaper Furniture,Home & Garden,Furniture,Stark,93.75,142.26,1
1994,Manage Makeup,Beauty,Makeup,Umbrella,54.7,97.43,1
1995,Serious Fiction,Books,Fiction,Soylent,23.92,42.2,1
1996,Within Fitnes,Sports,Fitness,Umbrella,51.65,87.77,1
1997,Though Makeup,Beauty,Makeup,Umbrella,41.49,68.46,0
1998,Door Furniture,Home & Garden,Furniture,Acme,97.72,191.45,1
1999,Kind Action Figure,Toys,Action Figures,Hooli,95.96,150.75,1
2000,Want Children,Books,Children,Soylent,67.53,90.49,1
